0.93,0.87,0.86,0.87,0.88,0.89,0.90,0.86,0.87,0.89,0.87,0.94,0.95,0.72,0.94
0.87,0.94,0.75,0.76,0.93,0.78,0.93,0.75,0.75,0.78,0.93,0.91,0.87,0.60,0.84
0.86,0.75,0.93,0.93,0.76,0.92,0.78,0.92,0.93,0.92,0.75,0.84,0.88,0.85,0.91
0.87,0.76,0.93,0.94,0.77,0.93,0.79,0.93,0.93,0.93,0.76,0.85,0.89,0.84,0.92
0.88,0.93,0.76,0.77,0.92,0.79,0.93,0.76,0.76,0.79,0.93,0.92,0.88,0.61,0.85
0.89,0.78,0.92,0.93,0.79,0.93,0.81,0.92,0.92,0.93,0.78,0.87,0.90,0.83,0.93
0.90,0.93,0.78,0.79,0.93,0.81,0.94,0.78,0.78,0.81,0.93,0.94,0.90,0.63,0.87
0.86,0.75,0.92,0.93,0.76,0.92,0.78,0.93,0.92,0.92,0.75,0.84,0.88,0.85,0.90
0.87,0.75,0.93,0.93,0.76,0.92,0.78,0.92,0.93,0.92,0.75,0.84,0.88,0.85,0.91
0.89,0.78,0.92,0.93,0.79,0.93,0.81,0.92,0.92,0.93,0.78,0.87,0.91,0.83,0.93
0.87,0.93,0.75,0.76,0.93,0.78,0.93,0.75,0.75,0.78,0.93,0.90,0.87,0.61,0.84
0.94,0.91,0.84,0.85,0.92,0.87,0.94,0.84,0.84,0.87,0.90,0.99,0.96,0.69,0.93
0.95,0.87,0.88,0.89,0.88,0.90,0.90,0.88,0.88,0.91,0.87,0.96,1.00,0.73,0.97
0.72,0.60,0.85,0.84,0.61,0.83,0.63,0.85,0.85,0.83,0.61,0.69,0.73,1.00,0.77
0.94,0.84,0.91,0.92,0.85,0.93,0.87,0.90,0.91,0.93,0.84,0.93,0.97,0.77,1.00
"
"
0.91,0.83,0.84,0.84,0.82,0.84,0.82,0.85,0.82,0.79,0.86,0.87,0.64,0.66,0.60,0.66,0.94
0.83,0.91,0.68,0.92,0.92,0.92,0.66,0.91,0.92,0.63,0.70,0.93,0.80,0.49,0.77,0.49,0.82
0.84,0.68,0.90,0.70,0.68,0.70,0.91,0.71,0.67,0.90,0.92,0.73,0.49,0.81,0.45,0.81,0.86
0.84,0.92,0.70,0.93,0.92,0.93,0.67,0.91,0.92,0.64,0.71,0.94,0.79,0.51,0.76,0.51,0.84
0.82,0.92,0.68,0.92,0.92,0.92,0.65,0.91,0.92,0.62,0.69,0.93,0.81,0.49,0.78,0.49,0.81
0.84,0.92,0.70,0.93,0.92,0.93,0.67,0.92,0.92,0.64,0.71,0.94,0.79,0.51,0.76,0.51,0.84
0.82,0.66,0.91,0.67,0.65,0.67,0.92,0.69,0.65,0.92,0.92,0.70,0.46,0.84,0.43,0.84,0.84
0.85,0.91,0.71,0.91,0.91,0.92,0.69,0.91,0.91,0.66,0.73,0.93,0.77,0.53,0.74,0.52,0.85
0.82,0.92,0.67,0.92,0.92,0.92,0.65,0.91,0.92,0.62,0.69,0.93,0.81,0.49,0.78,0.48,0.81
0.79,0.63,0.90,0.64,0.62,0.64,0.92,0.66,0.62,0.93,0.90,0.67,0.43,0.87,0.40,0.87,0.81
0.86,0.70,0.92,0.71,0.69,0.71,0.92,0.73,0.69,0.90,0.94,0.74,0.50,0.80,0.47,0.80,0.88
0.87,0.93,0.73,0.94,0.93,0.94,0.70,0.93,0.93,0.67,0.74,1.00,0.76,0.54,0.73,0.54,0.86
0.64,0.80,0.49,0.79,0.81,0.79,0.46,0.77,0.81,0.43,0.50,0.76,1.00,0.30,0.97,0.30,0.62
0.66,0.49,0.81,0.51,0.49,0.51,0.84,0.53,0.49,0.87,0.80,0.54,0.30,1.00,0.27,1.00,0.67
0.60,0.77,0.45,0.76,0.78,0.76,0.43,0.74,0.78,0.40,0.47,0.73,0.97,0.27,1.00,0.26,0.59
0.66,0.49,0.81,0.51,0.49,0.51,0.84,0.52,0.48,0.87,0.80,0.54,0.30,1.00,0.26,1.00,0.67
0.94,0.82,0.86,0.84,0.81,0.84,0.84,0.85,0.81,0.81,0.88,0.86,0.62,0.67,0.59,0.67,1.00
"
"
0.94,0.86,0.88,0.89,0.89,0.86,0.89,0.86,0.88,0.89,0.87,0.96,0.66,0.75,0.72
0.86,0.93,0.93,0.94,0.76,0.93,0.94,0.73,0.75,0.93,0.93,0.87,0.79,0.88,0.85
0.88,0.93,0.94,0.94,0.77,0.94,0.95,0.75,0.76,0.94,0.94,0.89,0.78,0.88,0.85
0.89,0.94,0.94,0.95,0.78,0.94,0.96,0.76,0.77,0.95,0.94,0.90,0.77,0.87,0.84
0.89,0.76,0.77,0.78,0.94,0.75,0.78,0.93,0.94,0.79,0.77,0.89,0.55,0.65,0.62
0.86,0.93,0.94,0.94,0.75,0.94,0.94,0.73,0.74,0.93,0.93,0.86,0.80,0.90,0.87
0.89,0.94,0.95,0.96,0.78,0.94,0.96,0.75,0.77,0.95,0.95,0.89,0.77,0.87,0.84
0.86,0.73,0.75,0.76,0.93,0.73,0.75,0.94,0.94,0.76,0.74,0.86,0.52,0.62,0.59
0.88,0.75,0.76,0.77,0.94,0.74,0.77,0.94,0.95,0.78,0.76,0.88,0.54,0.64,0.61
0.89,0.93,0.94,0.95,0.79,0.93,0.95,0.76,0.78,0.95,0.94,0.90,0.76,0.86,0.83
0.87,0.93,0.94,0.94,0.77,0.93,0.95,0.74,0.76,0.94,0.94,0.88,0.78,0.87,0.85
0.96,0.87,0.89,0.90,0.89,0.86,0.89,0.86,0.88,0.90,0.88,1.00,0.66,0.76,0.73
0.66,0.79,0.78,0.77,0.55,0.80,0.77,0.52,0.54,0.76,0.78,0.66,1.00,0.90,0.93
0.75,0.88,0.88,0.87,0.65,0.90,0.87,0.62,0.64,0.86,0.87,0.76,0.90,1.00,0.97
0.72,0.85,0.85,0.84,0.62,0.87,0.84,0.59,0.61,0.83,0.85,0.73,0.93,0.97,1.00
"
"
0.94,0.89,0.88,0.89,0.88,0.88,0.89,0.89,0.92,0.88,0.87,0.96,0.82,0.93
0.89,0.94,0.94,0.94,0.94,0.77,0.95,0.79,0.92,0.94,0.76,0.90,0.93,0.95
0.88,0.94,0.94,0.94,0.94,0.77,0.94,0.78,0.92,0.94,0.75,0.89,0.93,0.94
0.89,0.94,0.94,0.95,0.94,0.78,0.95,0.79,0.93,0.94,0.76,0.90,0.93,0.95
0.88,0.94,0.94,0.94,0.94,0.77,0.94,0.78,0.92,0.94,0.75,0.89,0.93,0.94
0.88,0.77,0.77,0.78,0.77,0.94,0.78,0.94,0.82,0.77,0.94,0.88,0.71,0.82
0.89,0.95,0.94,0.95,0.94,0.78,0.95,0.79,0.93,0.94,0.76,0.90,0.92,0.95
0.89,0.79,0.78,0.79,0.78,0.94,0.79,0.94,0.83,0.78,0.94,0.89,0.72,0.83
0.92,0.92,0.92,0.93,0.92,0.82,0.93,0.83,0.93,0.92,0.80,0.93,0.88,0.95
0.88,0.94,0.94,0.94,0.94,0.77,0.94,0.78,0.92,0.94,0.75,0.89,0.92,0.94
0.87,0.76,0.75,0.76,0.75,0.94,0.76,0.94,0.80,0.75,0.95,0.86,0.69,0.80
0.96,0.90,0.89,0.90,0.89,0.88,0.90,0.89,0.93,0.89,0.86,1.00,0.83,0.94
0.82,0.93,0.93,0.93,0.93,0.71,0.92,0.72,0.88,0.92,0.69,0.83,1.00,0.88
0.93,0.95,0.94,0.95,0.94,0.82,0.95,0.83,0.95,0.94,0.80,0.94,0.88,1.00
"
"
0.94,0.87,0.89,0.91,0.90,0.90,0.90,0.89,0.90,0.89,0.87,0.80,0.96,0.75,0.70,0.95,0.70,0.79
0.87,0.93,0.93,0.80,0.94,0.93,0.93,0.93,0.78,0.94,0.94,0.90,0.88,0.88,0.82,0.86,0.82,0.91
0.89,0.93,0.93,0.82,0.94,0.93,0.93,0.93,0.80,0.94,0.93,0.89,0.91,0.86,0.80,0.88,0.80,0.89
0.91,0.80,0.82,0.96,0.82,0.83,0.83,0.82,0.95,0.82,0.79,0.72,0.91,0.67,0.62,0.94,0.62,0.71
0.90,0.94,0.94,0.82,0.94,0.94,0.93,0.94,0.80,0.94,0.94,0.89,0.91,0.85,0.80,0.88,0.80,0.89
0.90,0.93,0.93,0.83,0.94,0.93,0.93,0.93,0.81,0.94,0.93,0.88,0.91,0.85,0.79,0.89,0.79,0.88
0.90,0.93,0.93,0.83,0.93,0.93,0.93,0.93,0.81,0.93,0.93,0.88,0.91,0.85,0.79,0.88,0.79,0.88
0.89,0.93,0.93,0.82,0.94,0.93,0.93,0.94,0.80,0.94,0.94,0.89,0.90,0.86,0.80,0.88,0.80,0.89
0.90,0.78,0.80,0.95,0.80,0.81,0.81,0.80,0.96,0.80,0.77,0.70,0.90,0.66,0.60,0.92,0.60,0.69
0.89,0.94,0.94,0.82,0.94,0.94,0.93,0.94,0.80,0.94,0.94,0.89,0.90,0.86,0.81,0.87,0.80,0.89
0.87,0.94,0.93,0.79,0.94,0.93,0.93,0.94,0.77,0.94,0.94,0.91,0.88,0.88,0.83,0.85,0.83,0.92
0.80,0.90,0.89,0.72,0.89,0.88,0.88,0.89,0.70,0.89,0.91,0.93,0.80,0.93,0.90,0.77,0.90,0.93
0.96,0.88,0.91,0.91,0.91,0.91,0.91,0.90,0.90,0.90,0.88,0.80,1.00,0.76,0.71,0.97,0.70,0.80
0.75,0.88,0.86,0.67,0.85,0.85,0.85,0.86,0.66,0.86,0.88,0.93,0.76,1.00,0.95,0.73,0.94,0.96
0.70,0.82,0.80,0.62,0.80,0.79,0.79,0.80,0.60,0.81,0.83,0.90,0.71,0.95,1.00,0.68,1.00,0.91
0.95,0.86,0.88,0.94,0.88,0.89,0.88,0.88,0.92,0.87,0.85,0.77,0.97,0.73,0.68,1.00,0.68,0.77
0.70,0.82,0.80,0.62,0.80,0.79,0.79,0.80,0.60,0.80,0.83,0.90,0.70,0.94,1.00,0.68,1.00,0.91
0.79,0.91,0.89,0.71,0.89,0.88,0.88,0.89,0.69,0.89,0.92,0.93,0.80,0.96,0.91,0.77,0.91,1.00
"
"
0.92,0.86,0.86,0.87,0.85,0.83,0.83,0.87,0.87,0.84,0.84,0.63,0.93,0.92,0.91,0.91,0.83
0.86,0.91,0.92,0.75,0.93,0.70,0.71,0.91,0.76,0.92,0.71,0.50,0.82,0.92,0.79,0.79,0.93
0.86,0.92,0.93,0.76,0.94,0.71,0.71,0.92,0.76,0.93,0.71,0.51,0.82,0.92,0.79,0.80,0.94
0.87,0.75,0.76,0.94,0.74,0.92,0.91,0.77,0.93,0.73,0.93,0.75,0.93,0.82,0.95,0.95,0.71
0.85,0.93,0.94,0.74,0.95,0.69,0.69,0.92,0.74,0.94,0.69,0.48,0.81,0.92,0.77,0.78,0.96
0.83,0.70,0.71,0.92,0.69,0.93,0.91,0.72,0.91,0.68,0.94,0.80,0.88,0.77,0.91,0.90,0.66
0.83,0.71,0.71,0.91,0.69,0.91,0.90,0.73,0.90,0.69,0.92,0.79,0.88,0.77,0.91,0.91,0.67
0.87,0.91,0.92,0.77,0.92,0.72,0.73,0.91,0.78,0.91,0.73,0.52,0.84,0.93,0.81,0.81,0.92
0.87,0.76,0.76,0.93,0.74,0.91,0.90,0.78,0.92,0.73,0.92,0.74,0.92,0.82,0.94,0.94,0.72
0.84,0.92,0.93,0.73,0.94,0.68,0.69,0.91,0.73,0.93,0.68,0.48,0.80,0.91,0.76,0.77,0.95
0.84,0.71,0.71,0.93,0.69,0.94,0.92,0.73,0.92,0.68,0.95,0.79,0.88,0.77,0.92,0.91,0.67
0.63,0.50,0.51,0.75,0.48,0.80,0.79,0.52,0.74,0.48,0.79,1.00,0.68,0.57,0.72,0.71,0.46
0.93,0.82,0.82,0.93,0.81,0.88,0.88,0.84,0.92,0.80,0.88,0.68,1.00,0.89,0.96,0.97,0.78
0.92,0.92,0.92,0.82,0.92,0.77,0.77,0.93,0.82,0.91,0.77,0.57,0.89,1.00,0.85,0.86,0.89
0.91,0.79,0.79,0.95,0.77,0.91,0.91,0.81,0.94,0.76,0.92,0.72,0.96,0.85,1.00,0.99,0.74
0.91,0.79,0.80,0.95,0.78,0.90,0.91,0.81,0.94,0.77,0.91,0.71,0.97,0.86,0.99,1.00,0.75
0.83,0.93,0.94,0.71,0.96,0.66,0.67,0.92,0.72,0.95,0.67,0.46,0.78,0.89,0.74,0.75,1.00
"
"
0.93,0.88,0.87,0.90,0.87,0.88,0.89,0.87,0.86,0.87,0.87,0.71,0.92,0.94,0.92,0.78,0.93,0.92,0.85,0.85,0.74
0.88,0.94,0.76,0.92,0.94,0.77,0.92,0.76,0.75,0.77,0.76,0.60,0.94,0.91,0.81,0.66,0.82,0.94,0.73,0.95,0.62
0.87,0.76,0.94,0.79,0.75,0.93,0.78,0.93,0.94,0.92,0.93,0.83,0.80,0.85,0.94,0.90,0.93,0.81,0.95,0.72,0.86
0.90,0.92,0.79,0.92,0.92,0.80,0.92,0.79,0.77,0.79,0.79,0.62,0.94,0.93,0.84,0.69,0.85,0.94,0.76,0.91,0.65
0.87,0.94,0.75,0.92,0.95,0.76,0.93,0.75,0.74,0.76,0.75,0.59,0.95,0.90,0.80,0.65,0.81,0.94,0.72,0.96,0.61
0.88,0.77,0.93,0.80,0.76,0.93,0.79,0.92,0.93,0.92,0.93,0.83,0.80,0.85,0.94,0.89,0.93,0.81,0.94,0.73,0.85
0.89,0.92,0.78,0.92,0.93,0.79,0.92,0.78,0.76,0.78,0.78,0.62,0.94,0.92,0.83,0.68,0.84,0.94,0.75,0.92,0.64
0.87,0.76,0.93,0.79,0.75,0.92,0.78,0.93,0.93,0.92,0.93,0.84,0.80,0.84,0.93,0.90,0.92,0.80,0.94,0.72,0.86
0.86,0.75,0.94,0.77,0.74,0.93,0.76,0.93,0.94,0.92,0.94,0.85,0.78,0.83,0.93,0.92,0.92,0.79,0.96,0.71,0.88
0.87,0.77,0.92,0.79,0.76,0.92,0.78,0.92,0.92,0.91,0.92,0.83,0.81,0.85,0.92,0.89,0.92,0.81,0.93,0.73,0.85
0.87,0.76,0.93,0.79,0.75,0.93,0.78,0.93,0.94,0.92,0.93,0.83,0.80,0.85,0.93,0.90,0.93,0.80,0.95,0.72,0.86
0.71,0.60,0.83,0.62,0.59,0.83,0.62,0.84,0.85,0.83,0.83,1.00,0.63,0.68,0.78,0.93,0.77,0.64,0.87,0.56,0.98
0.92,0.94,0.80,0.94,0.95,0.80,0.94,0.80,0.78,0.81,0.80,0.63,1.00,0.95,0.85,0.70,0.86,0.99,0.77,0.92,0.66
0.94,0.91,0.85,0.93,0.90,0.85,0.92,0.84,0.83,0.85,0.85,0.68,0.95,1.00,0.90,0.75,0.91,0.96,0.82,0.88,0.71
0.92,0.81,0.94,0.84,0.80,0.94,0.83,0.93,0.93,0.92,0.93,0.78,0.85,0.90,1.00,0.85,0.99,0.86,0.92,0.77,0.81
0.78,0.66,0.90,0.69,0.65,0.89,0.68,0.90,0.92,0.89,0.90,0.93,0.70,0.75,0.85,1.00,0.84,0.71,0.93,0.63,0.96
0.93,0.82,0.93,0.85,0.81,0.93,0.84,0.92,0.92,0.92,0.93,0.77,0.86,0.91,0.99,0.84,1.00,0.87,0.91,0.78,0.80
0.92,0.94,0.81,0.94,0.94,0.81,0.94,0.80,0.79,0.81,0.80,0.64,0.99,0.96,0.86,0.71,0.87,1.00,0.77,0.92,0.66
0.85,0.73,0.95,0.76,0.72,0.94,0.75,0.94,0.96,0.93,0.95,0.87,0.77,0.82,0.92,0.93,0.91,0.77,1.00,0.69,0.89
0.85,0.95,0.72,0.91,0.96,0.73,0.92,0.72,0.71,0.73,0.72,0.56,0.92,0.88,0.77,0.63,0.78,0.92,0.69,1.00,0.58
0.74,0.62,0.86,0.65,0.61,0.85,0.64,0.86,0.88,0.85,0.86,0.98,0.66,0.71,0.81,0.96,0.80,0.66,0.89,0.58,1.00
"
"
0.94,0.90,0.88,0.88,0.88,0.90,0.89,0.87,0.88,0.88,0.83,0.95,0.75,0.88,0.95,0.80,0.85
0.90,0.94,0.79,0.80,0.94,0.82,0.80,0.78,0.79,0.79,0.91,0.87,0.65,0.95,0.88,0.70,0.75
0.88,0.79,0.95,0.94,0.76,0.93,0.94,0.95,0.94,0.94,0.72,0.91,0.86,0.76,0.90,0.91,0.96
0.88,0.80,0.94,0.93,0.77,0.93,0.93,0.94,0.93,0.93,0.73,0.92,0.85,0.77,0.91,0.90,0.94
0.88,0.94,0.76,0.77,0.96,0.80,0.77,0.76,0.77,0.76,0.93,0.85,0.63,0.97,0.85,0.68,0.72
0.90,0.82,0.93,0.93,0.80,0.93,0.93,0.93,0.92,0.92,0.75,0.93,0.83,0.80,0.93,0.88,0.92
0.89,0.80,0.94,0.93,0.77,0.93,0.94,0.94,0.93,0.93,0.73,0.92,0.85,0.78,0.92,0.90,0.93
0.87,0.78,0.95,0.94,0.76,0.93,0.94,0.95,0.94,0.94,0.71,0.90,0.87,0.76,0.90,0.92,0.96
0.88,0.79,0.94,0.93,0.77,0.92,0.93,0.94,0.93,0.93,0.72,0.92,0.86,0.77,0.91,0.91,0.94
0.88,0.79,0.94,0.93,0.76,0.92,0.93,0.94,0.93,0.93,0.72,0.91,0.86,0.76,0.91,0.91,0.94
0.83,0.91,0.72,0.73,0.93,0.75,0.73,0.71,0.72,0.72,0.94,0.80,0.58,0.93,0.81,0.63,0.68
0.95,0.87,0.91,0.92,0.85,0.93,0.92,0.90,0.92,0.91,0.80,1.00,0.78,0.85,0.99,0.83,0.88
0.75,0.65,0.86,0.85,0.63,0.83,0.85,0.87,0.86,0.86,0.58,0.78,1.00,0.63,0.77,0.95,0.90
0.88,0.95,0.76,0.77,0.97,0.80,0.78,0.76,0.77,0.76,0.93,0.85,0.63,1.00,0.86,0.68,0.73
0.95,0.88,0.90,0.91,0.85,0.93,0.92,0.90,0.91,0.91,0.81,0.99,0.77,0.86,1.00,0.82,0.87
0.80,0.70,0.91,0.90,0.68,0.88,0.90,0.92,0.91,0.91,0.63,0.83,0.95,0.68,0.82,1.00,0.95
0.85,0.75,0.96,0.94,0.72,0.92,0.93,0.96,0.94,0.94,0.68,0.88,0.90,0.73,0.87,0.95,1.00
"
"
0.95,0.89,0.90,0.89,0.90,0.92,0.89,0.91,0.89,0.89,0.90,0.79,0.88,0.79,0.67,0.76,0.95,0.91,0.78,0.90
0.89,0.96,0.96,0.79,0.80,0.82,0.79,0.81,0.79,0.78,0.80,0.69,0.97,0.68,0.57,0.66,0.86,0.80,0.68,0.79
0.90,0.96,0.95,0.79,0.81,0.83,0.79,0.82,0.80,0.79,0.80,0.69,0.96,0.69,0.57,0.66,0.86,0.81,0.68,0.80
0.89,0.79,0.79,0.96,0.95,0.95,0.96,0.96,0.95,0.95,0.95,0.90,0.77,0.90,0.78,0.87,0.93,0.97,0.89,0.97
0.90,0.80,0.81,0.95,0.94,0.95,0.95,0.95,0.94,0.95,0.95,0.88,0.79,0.88,0.77,0.86,0.94,0.96,0.88,0.96
0.92,0.82,0.83,0.95,0.95,0.95,0.95,0.96,0.94,0.95,0.95,0.87,0.81,0.86,0.75,0.84,0.95,0.96,0.86,0.96
0.89,0.79,0.79,0.96,0.95,0.95,0.96,0.96,0.95,0.95,0.95,0.90,0.78,0.90,0.78,0.87,0.93,0.97,0.89,0.97
0.91,0.81,0.82,0.96,0.95,0.96,0.96,0.97,0.95,0.96,0.95,0.88,0.80,0.87,0.76,0.85,0.95,0.98,0.87,0.97
0.89,0.79,0.80,0.95,0.94,0.94,0.95,0.95,0.94,0.95,0.94,0.89,0.78,0.89,0.78,0.86,0.93,0.95,0.89,0.95
0.89,0.78,0.79,0.95,0.95,0.95,0.95,0.96,0.95,0.95,0.95,0.90,0.77,0.90,0.78,0.87,0.93,0.96,0.89,0.96
0.90,0.80,0.80,0.95,0.95,0.95,0.95,0.95,0.94,0.95,0.95,0.89,0.78,0.89,0.77,0.86,0.93,0.96,0.88,0.96
0.79,0.69,0.69,0.90,0.88,0.87,0.90,0.88,0.89,0.90,0.89,0.99,0.68,0.99,0.88,0.97,0.83,0.88,0.99,0.89
0.88,0.97,0.96,0.77,0.79,0.81,0.78,0.80,0.78,0.77,0.78,0.68,1.00,0.67,0.56,0.65,0.85,0.79,0.67,0.78
0.79,0.68,0.69,0.90,0.88,0.86,0.90,0.87,0.89,0.90,0.89,0.99,0.67,1.00,0.89,0.97,0.82,0.88,1.00,0.89
0.67,0.57,0.57,0.78,0.77,0.75,0.78,0.76,0.78,0.78,0.77,0.88,0.56,0.89,1.00,0.91,0.71,0.76,0.89,0.77
0.76,0.66,0.66,0.87,0.86,0.84,0.87,0.85,0.86,0.87,0.86,0.97,0.65,0.97,0.91,1.00,0.80,0.85,0.98,0.86
0.95,0.86,0.86,0.93,0.94,0.95,0.93,0.95,0.93,0.93,0.93,0.83,0.85,0.82,0.71,0.80,1.00,0.94,0.82,0.93
0.91,0.80,0.81,0.97,0.96,0.96,0.97,0.98,0.95,0.96,0.96,0.88,0.79,0.88,0.76,0.85,0.94,1.00,0.88,0.99
0.78,0.68,0.68,0.89,0.88,0.86,0.89,0.87,0.89,0.89,0.88,0.99,0.67,1.00,0.89,0.98,0.82,0.88,1.00,0.89
0.90,0.79,0.80,0.97,0.96,0.96,0.97,0.97,0.95,0.96,0.96,0.89,0.78,0.89,0.77,0.86,0.93,0.99,0.89,1.00
"
"
0.93,0.87,0.87,0.87,0.87,0.88,0.85,0.89,0.88,0.86,0.86,0.95,0.79,0.75
0.87,0.93,0.94,0.75,0.76,0.77,0.94,0.77,0.76,0.75,0.93,0.85,0.91,0.63
0.87,0.94,0.94,0.76,0.77,0.77,0.94,0.77,0.76,0.75,0.93,0.86,0.91,0.63
0.87,0.75,0.76,0.94,0.93,0.94,0.73,0.94,0.95,0.92,0.73,0.90,0.67,0.87
0.87,0.76,0.77,0.93,0.92,0.93,0.74,0.93,0.94,0.91,0.75,0.90,0.68,0.86
0.88,0.77,0.77,0.94,0.93,0.95,0.74,0.94,0.95,0.92,0.75,0.91,0.68,0.86
0.85,0.94,0.94,0.73,0.74,0.74,0.95,0.75,0.74,0.72,0.93,0.83,0.92,0.60
0.89,0.77,0.77,0.94,0.93,0.94,0.75,0.94,0.94,0.92,0.75,0.91,0.68,0.85
0.88,0.76,0.76,0.95,0.94,0.95,0.74,0.94,0.96,0.92,0.74,0.90,0.67,0.87
0.86,0.75,0.75,0.92,0.91,0.92,0.72,0.92,0.92,0.91,0.73,0.89,0.66,0.88
0.86,0.93,0.93,0.73,0.75,0.75,0.93,0.75,0.74,0.73,0.93,0.84,0.92,0.61
0.95,0.85,0.86,0.90,0.90,0.91,0.83,0.91,0.90,0.89,0.84,1.00,0.77,0.77
0.79,0.91,0.91,0.67,0.68,0.68,0.92,0.68,0.67,0.66,0.92,0.77,1.00,0.54
0.75,0.63,0.63,0.87,0.86,0.86,0.60,0.85,0.87,0.88,0.61,0.77,0.54,1.00
"
"
